place_id_2010,place,state,total,rc_white,rc_black,rc_am_indian,rc_asian,rc_pac_isl,rc_other,rc_multi,eth_hispanic,eth_non_hisp,eth_white_nh,eth_black_nh,eth_am_indian_nh,eth_asian_nh,eth_pac_isl_nh,eth_other_nh,eth_mult_nh
0179344,Wadley,AL,751,435,272,1,0,1,22,20,33,718,429,272,1,0,1,0,15
0179488,Waldo,AL,283,179,102,0,0,0,0,2,0,283,179,102,0,0,0,0,2
0179728,Walnut Grove,AL,698,674,0,4,1,0,9,10,11,687,674,0,4,1,0,0,8
0179944,Warrior,AL,3176,2638,451,6,14,4,7,56,25,3151,2626,449,6,14,4,0,52
0180064,Waterloo,AL,203,201,1,1,0,0,0,0,0,203,201,1,1,0,0,0,0
0180256,Waverly,AL,145,127,17,0,0,0,0,1,4,141,127,14,0,0,0,0,0
0180352,Weaver,AL,3038,2474,412,22,32,8,14,76,91,2947,2411,407,22,32,8,3,64
0180376,Webb,AL,1430,1070,268,10,4,0,57,21,88,1342,1054,264,6,4,0,0,14
0180496,Wedowee,AL,823,563,254,3,1,0,0,2,11,812,552,254,3,1,0,0,2
0180736,Weogufka,AL,282,280,0,0,1,0,0,1,3,279,278,0,0,1,0,0,0
0180928,West Blocton,AL,1240,1061,164,5,1,0,1,8,1,1239,1060,164,5,1,0,1,8
0181084,West End-Cobb Town,AL,3465,2636,724,17,8,1,14,65,55,3410,2604,723,17,8,1,1,56
0181336,West Jefferson,AL,338,327,4,0,0,0,0,7,1,337,326,4,0,0,0,0,7
0181504,Westover,AL,1275,1193,32,11,6,3,12,18,29,1246,1176,32,10,6,3,1,18
0181528,West Point,AL,586,560,0,4,3,0,12,7,35,551,538,0,4,3,0,2,4
0181720,Wetumpka,AL,6528,4435,1701,38,75,5,154,120,246,6282,4373,1681,31,75,5,9,108
0181744,Whatley,AL,150,108,40,0,1,0,0,1,3,147,105,40,0,1,0,0,1
0181912,White Hall,AL,858,21,820,2,0,0,0,15,8,850,21,820,2,0,0,0,7
0182104,White Plains,AL,811,784,14,3,2,0,2,6,11,800,774,14,3,2,0,1,6
0182176,Whitesboro,AL,2138,2067,15,15,6,0,15,20,24,2114,2060,15,14,6,0,0,19
0182848,Wilsonville,AL,1827,1637,131,8,1,0,33,17,47,1780,1620,129,8,1,0,5,17
0182872,Wilton,AL,687,491,156,0,1,0,22,17,32,655,482,156,0,1,0,2,14
0182992,Winfield,AL,4717,4382,214,14,12,3,43,49,93,4624,4339,210,13,11,0,5,46
0183400,Woodland,AL,184,171,4,0,0,0,6,3,7,177,171,4,0,0,0,0,2
0183640,Woodstock,AL,1428,1347,48,2,1,0,16,14,30,1398,1333,48,2,1,0,2,12
0183664,Woodville,AL,746,701,4,15,2,0,7,17,17,729,692,4,15,2,0,0,16
0183976,Yellow Bluff,AL,188,1,187,0,0,0,0,0,0,188,1,187,0,0,0,0,0
0184096,York,AL,2538,346,2173,4,1,2,7,5,26,2512,337,2165,4,1,0,0,5
